fileno,observation,ucl_alpha_0.01,ucl_alpha_0.02,ucl_alpha_0.12000000000000001,ucl_alpha_0.22,ucl_alpha_0.32000000000000006,ucl_alpha_0.42000000000000004,ucl_alpha_0.52,ucl_alpha_0.6200000000000001,ucl_alpha_0.7200000000000001,ucl_alpha_0.8200000000000001,ucl_alpha_0.92,filename,test_younger,train_younger,difference
85,105.36187461489408,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,85_PaulAnka_65_m.jpg,1,1,1
85,105.36187461489408,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,328.82764954301103,85_PaulAnka_65_m.jpg,1,1,1
88,112.0467972219135,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,88_PaulAnka_67_m.jpg,1,1,1
88,112.0467972219135,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,350.96862852410703,88_PaulAnka_67_m.jpg,1,1,1
90,131.3237874254719,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,90_PaulAnka_70_m.jpg,0,1,0
90,131.3237874254719,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,787.0541580770885,90_PaulAnka_70_m.jpg,0,1,0
99,86.35296563948543,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,99_PaulAnka_46_m.jpg,0,0,0
99,86.35296563948543,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,2922.162937672993,99_PaulAnka_46_m.jpg,0,0,0
102,114.57421429065266,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,102_PaulAnka_60_m.jpg,1,1,1
102,114.57421429065266,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,1.0005330264509649,102_PaulAnka_60_m.jpg,1,1,1
121,115.51837217883866,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,121_MickJagger_18_m.jpg,1,1,1
121,115.51837217883866,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,903.4368660133879,121_MickJagger_18_m.jpg,1,1,1
1663,116.42244018218355,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,1663_BobDylan_33_m.jpg,1,1,1
1663,116.42244018218355,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,267.826723531936,1663_BobDylan_33_m.jpg,1,1,1
1686,101.77017676287869,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,1686_BobDylan_72_m.jpg,1,1,1
1686,101.77017676287869,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,599.6146332916983,1686_BobDylan_72_m.jpg,1,1,1
1831,103.32801914074787,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1831_TomJones_23_m.jpg,1,0,0
1831,103.32801914074787,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1717.5341327599074,1831_TomJones_23_m.jpg,1,0,0
1837,63.37710459909454,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,1837_TomJones_28_m.jpg,1,1,1
1837,63.37710459909454,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,851.0474085032838,1837_TomJones_28_m.jpg,1,1,1
1852,140.09585402673747,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1852_TomJones_59_m.jpg,1,1,1
1852,140.09585402673747,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1.2169124449801283,1852_TomJones_59_m.jpg,1,1,1
1857,129.80697421600007,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,1857_TomJones_64_m.jpg,1,1,1
1857,129.80697421600007,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,27.660088178055933,1857_TomJones_64_m.jpg,1,1,1
1859,140.8266165398261,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,1859_TomJones_66_m.jpg,1,1,1
1859,140.8266165398261,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,581.6526023641197,1859_TomJones_66_m.jpg,1,1,1
1908,165.44283768497485,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,1908_EdwardFox_34_m.jpg,1,1,1
1908,165.44283768497485,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,402.19005296570816,1908_EdwardFox_34_m.jpg,1,1,1
1924,159.83331269713017,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,1924_EdwardFox_53_m.jpg,1,1,1
1924,159.83331269713017,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,175.6616506309438,1924_EdwardFox_53_m.jpg,1,1,1
1930,123.84498614415747,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,1930_EdwardFox_63_m.jpg,1,1,1
1930,123.84498614415747,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,35.74303432784857,1930_EdwardFox_63_m.jpg,1,1,1
1939,145.47962451485137,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,1939_EdwardFox_76_m.jpg,1,1,1
1939,145.47962451485137,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,292.34255372710567,1939_EdwardFox_76_m.jpg,1,1,1
1981,141.16057628188628,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,1981_JamesCaan_27_m.jpg,1,0,0
1981,141.16057628188628,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,210.1135584909498,1981_JamesCaan_27_m.jpg,1,0,0
1988,114.37236022675461,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,1988_JamesCaan_32_m.jpg,1,0,0
1988,114.37236022675461,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,295.7873599999833,1988_JamesCaan_32_m.jpg,1,0,0
2008,164.3119627300839,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,2008_JamesCaan_59_m.jpg,1,1,1
2008,164.3119627300839,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,52.51247919214865,2008_JamesCaan_59_m.jpg,1,1,1
2019,162.75366742164624,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,2019_JamesCaan_73_m.jpg,0,1,0
2019,162.75366742164624,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,1153.5434051996115,2019_JamesCaan_73_m.jpg,0,1,0
2055,116.86224585370064,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2055_JonVoight_36_m.jpg,1,1,1
2055,116.86224585370064,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2493.2606883116227,2055_JonVoight_36_m.jpg,1,1,1
2065,107.06841232889258,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,2065_JonVoight_50_m.jpg,1,1,1
2065,107.06841232889258,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,505.0846908253786,2065_JonVoight_50_m.jpg,1,1,1
2073,141.41716597514278,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,2073_JonVoight_60_m.jpg,1,1,1
2073,141.41716597514278,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,805.4765215250166,2073_JonVoight_60_m.jpg,1,1,1
2076,118.71556584555583,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2076_JonVoight_62_m.jpg,1,1,1
2076,118.71556584555583,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2570.04284977988,2076_JonVoight_62_m.jpg,1,1,1
2077,121.12989160734833,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,2077_JonVoight_64_m.jpg,1,1,1
2077,121.12989160734833,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,27.670009176463836,2077_JonVoight_64_m.jpg,1,1,1
2088,138.68735365457087,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,2088_JonVoight_74_m.jpg,1,1,1
2088,138.68735365457087,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,4206.38871315688,2088_JonVoight_74_m.jpg,1,1,1
2097,89.79748050484994,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,2097_MelBrooks_40_m.jpg,0,0,0
2097,89.79748050484994,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,898.4201124746672,2097_MelBrooks_40_m.jpg,0,0,0
2105,126.6772585332701,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,2105_MelBrooks_52_m.jpg,1,1,1
2105,126.6772585332701,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,74.3925930219265,2105_MelBrooks_52_m.jpg,1,1,1
2121,134.96227893831656,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,2121_MelBrooks_77_m.jpg,1,1,1
2121,134.96227893831656,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,20.336357327884166,2121_MelBrooks_77_m.jpg,1,1,1
2124,115.02763726340913,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,2124_MelBrooks_80_m.jpg,1,1,1
2124,115.02763726340913,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,494.4711098326577,2124_MelBrooks_80_m.jpg,1,1,1
2709,138.64252408350285,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,2709_KevinBacon_27_m.jpg,1,1,1
2709,138.64252408350285,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,0.38325443153835576,2709_KevinBacon_27_m.jpg,1,1,1
2720,85.55261255541336,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,2720_KevinBacon_37_m.jpg,1,0,0
2720,85.55261255541336,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,68.3453612561647,2720_KevinBacon_37_m.jpg,1,0,0
2732,124.4713134847309,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,2732_KevinBacon_48_m.jpg,1,1,1
2732,124.4713134847309,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,75.65609528027929,2732_KevinBacon_48_m.jpg,1,1,1
2737,127.4741182975211,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,2737_KevinBacon_52_m.jpg,1,1,1
2737,127.4741182975211,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,6.4343249062241386,2737_KevinBacon_52_m.jpg,1,1,1
2785,141.97674217421525,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,2785_MickJagger_47_m.jpg,1,1,1
2785,141.97674217421525,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,245.13615548229535,2785_MickJagger_47_m.jpg,1,1,1
2792,100.6673396989961,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2792_MickJagger_63_m.jpg,1,1,1
2792,100.6673396989961,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2758.685367540597,2792_MickJagger_63_m.jpg,1,1,1
2793,121.97263384659391,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,2793_MickJagger_64_m.jpg,1,1,1
2793,121.97263384659391,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,740.4306246582735,2793_MickJagger_64_m.jpg,1,1,1
2794,129.72053471538925,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,2794_MickJagger_66_m.jpg,1,1,1
2794,129.72053471538925,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,327.78930948163514,2794_MickJagger_66_m.jpg,1,1,1
3556,82.95246773902522,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,3556_MichaelYork_13_m.jpg,0,0,0
3556,82.95246773902522,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,1310.5257296331822,3556_MichaelYork_13_m.jpg,0,0,0
3579,125.85080284344133,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,3579_MichaelYork_50_m.jpg,1,1,1
3579,125.85080284344133,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,351.26856641300765,3579_MichaelYork_50_m.jpg,1,1,1
3581,148.73301402844982,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,3581_MichaelYork_52_m.jpg,1,1,1
3581,148.73301402844982,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,304.49429973204184,3581_MichaelYork_52_m.jpg,1,1,1
3589,149.8284237651842,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,3589_MichaelYork_61_m.jpg,1,1,1
3589,149.8284237651842,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,2.7968384418479997,3589_MichaelYork_61_m.jpg,1,1,1
3591,127.93771688488687,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,3591_MichaelYork_63_m.jpg,1,1,1
3591,127.93771688488687,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,23.253238298222787,3591_MichaelYork_63_m.jpg,1,1,1
3593,125.38366879800174,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,3593_MichaelYork_65_m.jpg,1,1,1
3593,125.38366879800174,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,144.96866051899562,3593_MichaelYork_65_m.jpg,1,1,1
3596,155.1980259103725,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,3596_MichaelYork_70_m.jpg,1,0,0
3596,155.1980259103725,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,11.46451855069989,3596_MichaelYork_70_m.jpg,1,0,0
4131,131.2057116555206,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,4131_GenaRowlands_35_m.jpg,1,0,0
4131,131.2057116555206,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,216.02825058376635,4131_GenaRowlands_35_m.jpg,1,0,0
4138,139.1854743022941,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,4138_GenaRowlands_48_m.jpg,1,1,1
4138,139.1854743022941,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,543.3395872757848,4138_GenaRowlands_48_m.jpg,1,1,1
4159,139.51445950905463,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,4159_GenaRowlands_77_m.jpg,1,1,1
4159,139.51445950905463,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,146.98777974214906,4159_GenaRowlands_77_m.jpg,1,1,1
4736,80.66083084907041,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,4736_MichelPiccoli_34_m.jpg,0,1,0
4736,80.66083084907041,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,777.2903150049771,4736_MichelPiccoli_34_m.jpg,0,1,0
4757,145.45020324680945,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,4757_MichelPiccoli_51_m.jpg,1,1,1
4757,145.45020324680945,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,15.768167658996202,4757_MichelPiccoli_51_m.jpg,1,1,1
4885,124.74319549558368,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,4885_RomanPolanski_33_m.jpg,1,1,1
4885,124.74319549558368,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,2416.203727809667,4885_RomanPolanski_33_m.jpg,1,1,1
4918,131.28564782037074,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,4918_RomanPolanski_73_m.jpg,0,0,0
4918,131.28564782037074,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,773.1693869108626,4918_RomanPolanski_73_m.jpg,0,0,0
4921,134.22491304432583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,4921_RomanPolanski_76_m.jpg,1,1,1
4921,134.22491304432583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,18.686679923050583,4921_RomanPolanski_76_m.jpg,1,1,1
4993,139.0691345301036,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,4993_WarrenBeatty_23_m.jpg,1,1,1
4993,139.0691345301036,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,1232.288459116884,4993_WarrenBeatty_23_m.jpg,1,1,1
5009,81.12288164987933,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,2452.3872789726474,5009_WarrenBeatty_57_m.jpg,0,1,0
